Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.70     0.00      283     0.00     0.00  get_scale_subwindow(cv::Mat const&, int, int, int, int, float*, int*, float, int, int, int, int)
  0.00      0.70     0.00      283     0.00     0.00  average_faeture_region(std::vector<cv::Mat, std::allocator<cv::Mat> > const&, int, int, int, int)
  0.00      0.70     0.00      282     0.00     0.00  sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int)
  0.00      0.70     0.00      282     0.00     0.00  std::round(float)
  0.00      0.70     0.00      280     0.00     0.00  bool __gnu_cxx::operator!=<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&)
  0.00      0.70     0.00      280     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator+(long) const
  0.00      0.70     0.00      280     0.00     0.00  cv::Mat* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*)
  0.00      0.70     0.00      280     0.00     0.00  void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >)
  0.00      0.70     0.00      280     0.00     0.00  std::vector<cv::Mat, std::allocator<cv::Mat> >::end()
  0.00      0.70     0.00      280     0.00     0.00  std::vector<cv::Mat, std::allocator<cv::Mat> >::begin()
  0.00      0.70     0.00      280     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  0.00      0.70     0.00      280     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >)
  0.00      0.70     0.00      280     0.00     0.00  cv::Mat* std::__copy_move_a1<false, cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*)
  0.00      0.70     0.00      280     0.00     0.00  cv::Mat* std::__copy_move_a2<false, cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*)
  0.00      0.70     0.00      280     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >)
  0.00      0.70     0.00      280     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >)
  0.00      0.70     0.00      280     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, std::allocator<cv::Mat>&)
  0.00      0.70     0.00      241     0.00     0.00  plus_com(complex_mat const&, float const&)
  0.00      0.70     0.00      191     0.00     0.00  div_com(complex_mat const&, complex_mat const&)
  0.00      0.70     0.00      190     0.00     0.00  newfft2(cv::Mat const&)
  0.00      0.70     0.00      148     0.00     0.00  std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.70     0.00      146     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.70     0.00      143     0.00     0.00  cv::String::String(char const*)
  0.00      0.70     0.00      143     0.00     0.00  cv::String::~String()
  0.00      0.70     0.00      141     0.00     0.00  resizeDFT2(complex_mat const&, int const*)
  0.00      0.70     0.00      141     0.00     0.00  resizeDFT(complex_mat const&, int)
  0.00      0.70     0.00      141     0.00     0.00  cv::_InputArray::_InputArray(std::vector<cv::Mat, std::allocator<cv::Mat> > const&)
  0.00      0.70     0.00      112     0.00     0.00  complex_mat::operator=(complex_mat const&)
  0.00      0.70     0.00       86     0.00     0.00  bool __gnu_cxx::operator!=<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&)
  0.00      0.70     0.00       82     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++()
  0.00      0.70     0.00       82     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator*() const
  0.00      0.70     0.00       82     0.00     0.00  void std::_Construct<cv::Mat, cv::Mat const&>(cv::Mat*, cv::Mat const&)
  0.00      0.70     0.00       82     0.00     0.00  cv::Mat const& std::forward<cv::Mat const&>(std::remove_reference<cv::Mat const&>::type&)
  0.00      0.70     0.00       79     0.00     0.00  __gnu_cxx::__promote_2<double, float, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::pow<double, float>(double, float)
  0.00      0.70     0.00       52     0.00     0.00  std::abs(float)
  0.00      0.70     0.00       48     0.00     0.00  sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int)
  0.00      0.70     0.00       48     0.00     0.00  float& cv::Mat::at<float>(int)
  0.00      0.70     0.00       48     0.00     0.00  cv::Mat::isContinuous() const
  0.00      0.70     0.00       25     0.00     0.00  model::model()
  0.00      0.70     0.00       25     0.00     0.00  model::~model()
  0.00      0.70     0.00       24     0.00     0.03  newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float)
  0.00      0.70     0.00       24     0.00     0.00  model::operator=(model&&)
  0.00      0.70     0.00       16     0.00     0.00  cv::Range::Range(int, int)
  0.00      0.70     0.00        8     0.00     0.00  cv::Range::all()
  0.00      0.70     0.00        8     0.00     0.00  cv::Mat::operator()(cv::Range, cv::Range) const
  0.00      0.70     0.00        4     0.00     0.00  cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  0.00      0.70     0.00        4     0.00     0.00  cv::Mat* std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(unsigned long, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >)
  0.00      0.70     0.00        4     0.00     0.00  cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  0.00      0.70     0.00        4     0.00     0.00  cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&)
  0.00      0.70     0.00        3     0.00     0.00  allocfloat(float**, int, int)
  0.00      0.70     0.00        2     0.00     0.00  alloccomplex(_COMPLEX**, int, int)
  0.00      0.70     0.00        1     0.00     0.00  scale_window_function(int)
  0.00      0.70     0.00        1     0.00     0.00  cosine_window_function(int, int)
  0.00      0.70     0.00        1     0.00     0.00  gaussian_shaped_labels(double, int, int)
  0.00      0.70     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.70     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.70     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.70     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.70     0.00        1     0.00     0.00  circshift(cv::Mat const&, int, int)
  0.00      0.70     0.00        1     0.00   264.73  inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.70     0.00        1     0.00     0.00  Params::get_padding()
  0.00      0.70     0.00        1     0.00     0.00  Params::get_cnsigma_gray()
  0.00      0.70     0.00        1     0.00     0.00  Params::choose_benchmarks(char*)
  0.00      0.70     0.00        1     0.00     0.00  Params::get_hogsigma_gray()
  0.00      0.70     0.00        1     0.00     0.00  Params::get_learning_rate_cn_gray()
  0.00      0.70     0.00        1     0.00     0.00  Params::get_learning_rate_cn_color()
  0.00      0.70     0.00        1     0.00     0.00  Params::get_learning_rate_hog_gray()
  0.00      0.70     0.00        1     0.00     0.00  Params::get_learning_rate_hog_color()
  0.00      0.70     0.00        1     0.00     0.00  std::integral_constant<bool, true>::operator bool() const
  0.00      0.70     0.00        1     0.00     0.00  std::log(float)
  0.00      0.70     0.00        1     0.00     0.00  double const& std::max<double>(double const&, double const&)
  0.00      0.70     0.00        1     0.00     0.00  float const& std::min<float>(float const&, float const&)
  0.00      0.70     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int)
  0.00      0.70     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.70     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 1.43% of 0.70 seconds

index % time    self  children    called     name
                0.01    0.18     283/897         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.02    0.38     614/897         _GLOBAL__sub_I_m [2]
[1]     84.3    0.03    0.56     897         FHoG::extract(cv::Mat const&, int, int, int, int, float) [1]
                0.02    0.38     777/777         fhog(float*, float*, float*, int, int, int, int, int, float) [3]
                0.10    0.06     717/717         gradMag(float*, float*, float*, int, int, int, bool) [7]
                0.00    0.00 3389022/3389023     float& cv::Mat::at<float>(int, int) [44]
                0.00    0.00   35468/35468       std::vector<cv::Mat, std::allocator<cv::Mat> >::push_back(cv::Mat&&) [79]
                0.00    0.00    1822/14399       cv::_OutputArray::_OutputArray(cv::Mat&) [87]
                0.00    0.00    1607/17247       cv::_OutputArray::~_OutputArray() [85]
                0.00    0.00    1522/6462        std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [107]
                0.00    0.00    1467/1467        std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
                0.00    0.00    1226/1226        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> >&&) [170]
                0.00    0.00    1113/1118        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector() [178]
                0.00    0.00     988/40833       cv::_InputArray::_InputArray(cv::Mat const&) [74]
                0.00    0.00     739/58879       cv::_InputArray::~_InputArray() [69]
                0.00    0.00     731/1015        cv::Mat::channels() const [181]
-----------------------------------------------
                                                 <spontaneous>
[2]     62.2    0.02    0.42                 _GLOBAL__sub_I_m [2]
                0.02    0.38     614/897         FHoG::extract(cv::Mat const&, int, int, int, int, float) [1]
